pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
447,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5950,2,120,RST,1526344333,542,5.70E-05,5.70E-05,0,,,5.70E-05,5.70E-05,5.70E-05,,,,,1,1,60,60,17543.85938,0,0,1,Reconnaissance,Service_Scan
448,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3000,2,120,RST,1526344333,543,4.90E-05,4.90E-05,0,,,4.90E-05,4.90E-05,4.90E-05,,,,,1,1,60,60,20408.16406,0,0,1,Reconnaissance,Service_Scan
449,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,19101,2,120,RST,1526344333,544,0.000118,0.000118,0,,,0.000118,0.000118,0.000118,,,,,1,1,60,60,8474.576172,0,0,1,Reconnaissance,Service_Scan
450,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,720,2,120,RST,1526344333,545,0.000114,0.000114,0,,,0.000114,0.000114,0.000114,,,,,1,1,60,60,8771.929688,0,0,1,Reconnaissance,Service_Scan
451,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5060,2,120,RST,1526344333,546,0.000118,0.000118,0,,,0.000118,0.000118,0.000118,,,,,1,1,60,60,8474.576172,0,0,1,Reconnaissance,Service_Scan
452,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,9595,2,120,RST,1526344333,547,6.70E-05,6.70E-05,0,,,6.70E-05,6.70E-05,6.70E-05,,,,,1,1,60,60,14925.37305,0,0,1,Reconnaissance,Service_Scan
453,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,8081,2,120,RST,1526344333,548,6.80E-05,6.80E-05,0,,,6.80E-05,6.80E-05,6.80E-05,,,,,1,1,60,60,14705.88184,0,0,1,Reconnaissance,Service_Scan
454,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1037,2,120,RST,1526344333,549,6.90E-05,6.90E-05,0,,,6.90E-05,6.90E-05,6.90E-05,,,,,1,1,60,60,14492.75293,0,0,1,Reconnaissance,Service_Scan
455,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,13,2,120,RST,1526344333,550,0.000145,0.000145,0,,,0.000145,0.000145,0.000145,,,,,1,1,60,60,6896.551758,0,0,1,Reconnaissance,Service_Scan
456,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,8222,2,120,RST,1526344333,551,0.000145,0.000145,0,,,0.000145,0.000145,0.000145,,,,,1,1,60,60,6896.551758,0,0,1,Reconnaissance,Service_Scan
457,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,8090,2,120,RST,1526344333,552,6.20E-05,6.20E-05,0,,,6.20E-05,6.20E-05,6.20E-05,,,,,1,1,60,60,16129.03223,0,0,1,Reconnaissance,Service_Scan
458,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,541,2,120,RST,1526344333,553,6.20E-05,6.20E-05,0,,,6.20E-05,6.20E-05,6.20E-05,,,,,1,1,60,60,16129.03223,0,0,1,Reconnaissance,Service_Scan
459,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,212,2,120,RST,1526344333,554,6.20E-05,6.20E-05,0,,,6.20E-05,6.20E-05,6.20E-05,,,,,1,1,60,60,16129.03223,0,0,1,Reconnaissance,Service_Scan
460,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2492,2,120,RST,1526344333,555,0.000134,0.000134,0,,,0.000134,0.000134,0.000134,,,,,1,1,60,60,7462.686523,0,0,1,Reconnaissance,Service_Scan
461,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1063,2,120,RST,1526344333,556,0.000135,0.000135,0,,,0.000135,0.000135,0.000135,,,,,1,1,60,60,7407.407715,0,0,1,Reconnaissance,Service_Scan
462,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,625,2,120,RST,1526344333,557,0.000134,0.000134,0,,,0.000134,0.000134,0.000134,,,,,1,1,60,60,7462.686523,0,0,1,Reconnaissance,Service_Scan
463,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,777,2,120,RST,1526344333,558,0.000137,0.000137,0,,,0.000137,0.000137,0.000137,,,,,1,1,60,60,7299.270508,0,0,1,Reconnaissance,Service_Scan
464,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,49155,2,120,RST,1526344333,559,9.00E-05,9.00E-05,0,,,9.00E-05,9.00E-05,9.00E-05,,,,,1,1,60,60,11111.11133,0,0,1,Reconnaissance,Service_Scan
465,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,6788,2,120,RST,1526344333,560,9.40E-05,9.40E-05,0,,,9.40E-05,9.40E-05,9.40E-05,,,,,1,1,60,60,10638.29785,0,0,1,Reconnaissance,Service_Scan
466,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5004,2,120,RST,1526344333,561,9.40E-05,9.40E-05,0,,,9.40E-05,9.40E-05,9.40E-05,,,,,1,1,60,60,10638.29785,0,0,1,Reconnaissance,Service_Scan
467,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1524,2,120,RST,1526344333,562,0.000118,0.000118,0,,,0.000118,0.000118,0.000118,,,,,1,1,60,60,8474.576172,0,0,1,Reconnaissance,Service_Scan
468,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3476,2,120,RST,1526344333,563,0.000121,0.000121,0,,,0.000121,0.000121,0.000121,,,,,1,1,60,60,8264.462891,0,0,1,Reconnaissance,Service_Scan
469,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1054,2,120,RST,1526344333,564,0.000121,0.000121,0,,,0.000121,0.000121,0.000121,,,,,1,1,60,60,8264.462891,0,0,1,Reconnaissance,Service_Scan
470,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,57294,2,120,RST,1526344333,565,0.000121,0.000121,0,,,0.000121,0.000121,0.000121,,,,,1,1,60,60,8264.462891,0,0,1,Reconnaissance,Service_Scan
471,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,10003,2,120,RST,1526344333,566,0.000116,0.000116,0,,,0.000116,0.000116,0.000116,,,,,1,1,60,60,8620.689453,0,0,1,Reconnaissance,Service_Scan
472,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2500,2,120,RST,1526344333,567,0.000121,0.000121,0,,,0.000121,0.000121,0.000121,,,,,1,1,60,60,8264.462891,0,0,1,Reconnaissance,Service_Scan
473,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,427,2,120,RST,1526344333,568,0.000733,0.000733,0,,,0.000733,0.000733,0.000733,,,,,1,1,60,60,1364.25647,0,0,1,Reconnaissance,Service_Scan
474,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,49154,2,120,RST,1526344333,569,0.000734,0.000734,0,,,0.000734,0.000734,0.000734,,,,,1,1,60,60,1362.397827,0,0,1,Reconnaissance,Service_Scan
475,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1057,2,120,RST,1526344333,570,0.000735,0.000735,0,,,0.000735,0.000735,0.000735,,,,,1,1,60,60,1360.544189,0,0,1,Reconnaissance,Service_Scan
476,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1583,2,120,RST,1526344333,571,7.60E-05,7.60E-05,0,,,7.60E-05,7.60E-05,7.60E-05,,,,,1,1,60,60,13157.89551,0,0,1,Reconnaissance,Service_Scan
477,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1000,2,120,RST,1526344333,572,0.000106,0.000106,0,,,0.000106,0.000106,0.000106,,,,,1,1,60,60,9433.961914,0,0,1,Reconnaissance,Service_Scan
478,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,10025,2,120,RST,1526344333,573,0.000108,0.000108,0,,,0.000108,0.000108,0.000108,,,,,1,1,60,60,9259.258789,0,0,1,Reconnaissance,Service_Scan
479,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1098,2,120,RST,1526344333,574,0.000725,0.000725,0,,,0.000725,0.000725,0.000725,,,,,1,1,60,60,1379.310303,0,0,1,Reconnaissance,Service_Scan
480,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1812,2,120,RST,1526344333,575,0.000728,0.000728,0,,,0.000728,0.000728,0.000728,,,,,1,1,60,60,1373.626343,0,0,1,Reconnaissance,Service_Scan
481,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,987,2,120,RST,1526344333,576,0.000668,0.000668,0,,,0.000668,0.000668,0.000668,,,,,1,1,60,60,1497.005981,0,0,1,Reconnaissance,Service_Scan
482,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5001,2,120,RST,1526344333,577,0.000675,0.000675,0,,,0.000675,0.000675,0.000675,,,,,1,1,60,60,1481.481445,0,0,1,Reconnaissance,Service_Scan
483,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1174,2,120,RST,1526344333,578,2.10E-05,2.10E-05,0,,,2.10E-05,2.10E-05,2.10E-05,,,,,1,1,60,60,47619.04688,0,0,1,Reconnaissance,Service_Scan
484,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,9876,2,120,RST,1526344333,579,1.70E-05,1.70E-05,0,,,1.70E-05,1.70E-05,1.70E-05,,,,,1,1,60,60,58823.52734,0,0,1,Reconnaissance,Service_Scan
485,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1154,2,120,RST,1526344333,580,3.40E-05,3.40E-05,0,,,3.40E-05,3.40E-05,3.40E-05,,,,,1,1,60,60,29411.76367,0,0,1,Reconnaissance,Service_Scan
486,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1310,2,120,RST,1526344333,581,3.10E-05,3.10E-05,0,,,3.10E-05,3.10E-05,3.10E-05,,,,,1,1,60,60,32258.06445,0,0,1,Reconnaissance,Service_Scan
487,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,10012,2,120,RST,1526344333,582,4.70E-05,4.70E-05,0,,,4.70E-05,4.70E-05,4.70E-05,,,,,1,1,60,60,21276.5957,0,0,1,Reconnaissance,Service_Scan
488,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2190,2,120,RST,1526344333,583,4.60E-05,4.60E-05,0,,,4.60E-05,4.60E-05,4.60E-05,,,,,1,1,60,60,21739.13086,0,0,1,Reconnaissance,Service_Scan
489,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2126,2,120,RST,1526344333,584,4.10E-05,4.10E-05,0,,,4.10E-05,4.10E-05,4.10E-05,,,,,1,1,60,60,24390.24414,0,0,1,Reconnaissance,Service_Scan
490,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,10243,2,120,RST,1526344333,585,3.80E-05,3.80E-05,0,,,3.80E-05,3.80E-05,3.80E-05,,,,,1,1,60,60,26315.79102,0,0,1,Reconnaissance,Service_Scan
491,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1641,2,120,RST,1526344333,586,2.90E-05,2.90E-05,0,,,2.90E-05,2.90E-05,2.90E-05,,,,,1,1,60,60,34482.75781,0,0,1,Reconnaissance,Service_Scan
492,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1096,2,120,RST,1526344333,587,3.40E-05,3.40E-05,0,,,3.40E-05,3.40E-05,3.40E-05,,,,,1,1,60,60,29411.76367,0,0,1,Reconnaissance,Service_Scan
493,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3689,2,120,RST,1526344333,588,1.40E-05,1.40E-05,0,,,1.40E-05,1.40E-05,1.40E-05,,,,,1,1,60,60,71428.57031,0,0,1,Reconnaissance,Service_Scan
494,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,13783,2,120,RST,1526344333,589,1.40E-05,1.40E-05,0,,,1.40E-05,1.40E-05,1.40E-05,,,,,1,1,60,60,71428.57031,0,0,1,Reconnaissance,Service_Scan
495,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5431,2,120,RST,1526344333,590,2.00E-05,2.00E-05,0,,,2.00E-05,2.00E-05,2.00E-05,,,,,1,1,60,60,50000,0,0,1,Reconnaissance,Service_Scan
496,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1186,2,120,RST,1526344333,591,2.50E-05,2.50E-05,0,,,2.50E-05,2.50E-05,2.50E-05,,,,,1,1,60,60,40000,0,0,1,Reconnaissance,Service_Scan
497,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,783,2,120,RST,1526344333,592,2.50E-05,2.50E-05,0,,,2.50E-05,2.50E-05,2.50E-05,,,,,1,1,60,60,40000,0,0,1,Reconnaissance,Service_Scan
498,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2638,2,120,RST,1526344333,593,3.60E-05,3.60E-05,0,,,3.60E-05,3.60E-05,3.60E-05,,,,,1,1,60,60,27777.77734,0,0,1,Reconnaissance,Service_Scan
499,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1029,2,120,RST,1526344333,594,3.70E-05,3.70E-05,0,,,3.70E-05,3.70E-05,3.70E-05,,,,,1,1,60,60,27027.02539,0,0,1,Reconnaissance,Service_Scan
500,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5811,2,120,RST,1526344333,595,4.70E-05,4.70E-05,0,,,4.70E-05,4.70E-05,4.70E-05,,,,,1,1,60,60,21276.5957,0,0,1,Reconnaissance,Service_Scan
501,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,843,2,120,RST,1526344333,596,5.10E-05,5.10E-05,0,,,5.10E-05,5.10E-05,5.10E-05,,,,,1,1,60,60,19607.84375,0,0,1,Reconnaissance,Service_Scan
502,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,45100,2,120,RST,1526344333,597,5.00E-05,5.00E-05,0,,,5.00E-05,5.00E-05,5.00E-05,,,,,1,1,60,60,20000,0,0,1,Reconnaissance,Service_Scan
503,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5510,2,120,RST,1526344333,598,4.40E-05,4.40E-05,0,,,4.40E-05,4.40E-05,4.40E-05,,,,,1,1,60,60,22727.27344,0,0,1,Reconnaissance,Service_Scan
504,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,61900,2,120,RST,1526344333,599,4.40E-05,4.40E-05,0,,,4.40E-05,4.40E-05,4.40E-05,,,,,1,1,60,60,22727.27344,0,0,1,Reconnaissance,Service_Scan
505,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1533,2,120,RST,1526344333,600,3.90E-05,3.90E-05,0,,,3.90E-05,3.90E-05,3.90E-05,,,,,1,1,60,60,25641.02734,0,0,1,Reconnaissance,Service_Scan
506,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,4126,2,120,RST,1526344333,601,3.00E-05,3.00E-05,0,,,3.00E-05,3.00E-05,3.00E-05,,,,,1,1,60,60,33333.33594,0,0,1,Reconnaissance,Service_Scan
507,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,6692,2,120,RST,1526344333,602,3.30E-05,3.30E-05,0,,,3.30E-05,3.30E-05,3.30E-05,,,,,1,1,60,60,30303.0293,0,0,1,Reconnaissance,Service_Scan
508,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,32775,2,120,RST,1526344333,603,4.60E-05,4.60E-05,0,,,4.60E-05,4.60E-05,4.60E-05,,,,,1,1,60,60,21739.13086,0,0,1,Reconnaissance,Service_Scan
509,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5915,2,120,RST,1526344333,604,4.30E-05,4.30E-05,0,,,4.30E-05,4.30E-05,4.30E-05,,,,,1,1,60,60,23255.81445,0,0,1,Reconnaissance,Service_Scan
510,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,55055,2,120,RST,1526344333,605,3.70E-05,3.70E-05,0,,,3.70E-05,3.70E-05,3.70E-05,,,,,1,1,60,60,27027.02539,0,0,1,Reconnaissance,Service_Scan
511,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3370,2,120,RST,1526344333,606,3.70E-05,3.70E-05,0,,,3.70E-05,3.70E-05,3.70E-05,,,,,1,1,60,60,27027.02539,0,0,1,Reconnaissance,Service_Scan
512,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,16016,2,120,RST,1526344333,607,4.80E-05,4.80E-05,0,,,4.80E-05,4.80E-05,4.80E-05,,,,,1,1,60,60,20833.33203,0,0,1,Reconnaissance,Service_Scan
513,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1064,2,120,RST,1526344333,608,5.00E-05,5.00E-05,0,,,5.00E-05,5.00E-05,5.00E-05,,,,,1,1,60,60,20000,0,0,1,Reconnaissance,Service_Scan
514,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5800,2,120,RST,1526344333,609,4.20E-05,4.20E-05,0,,,4.20E-05,4.20E-05,4.20E-05,,,,,1,1,60,60,23809.52344,0,0,1,Reconnaissance,Service_Scan
515,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2003,2,120,RST,1526344333,610,4.30E-05,4.30E-05,0,,,4.30E-05,4.30E-05,4.30E-05,,,,,1,1,60,60,23255.81445,0,0,1,Reconnaissance,Service_Scan
516,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,7100,2,120,RST,1526344333,611,5.00E-05,5.00E-05,0,,,5.00E-05,5.00E-05,5.00E-05,,,,,1,1,60,60,20000,0,0,1,Reconnaissance,Service_Scan
517,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,992,2,120,RST,1526344333,612,5.00E-05,5.00E-05,0,,,5.00E-05,5.00E-05,5.00E-05,,,,,1,1,60,60,20000,0,0,1,Reconnaissance,Service_Scan
518,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,616,2,120,RST,1526344333,613,4.50E-05,4.50E-05,0,,,4.50E-05,4.50E-05,4.50E-05,,,,,1,1,60,60,22222.22266,0,0,1,Reconnaissance,Service_Scan
519,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1216,2,120,RST,1526344333,614,4.60E-05,4.60E-05,0,,,4.60E-05,4.60E-05,4.60E-05,,,,,1,1,60,60,21739.13086,0,0,1,Reconnaissance,Service_Scan
520,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1060,2,120,RST,1526344333,615,4.70E-05,4.70E-05,0,,,4.70E-05,4.70E-05,4.70E-05,,,,,1,1,60,60,21276.5957,0,0,1,Reconnaissance,Service_Scan
521,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2068,2,120,RST,1526344333,616,5.40E-05,5.40E-05,0,,,5.40E-05,5.40E-05,5.40E-05,,,,,1,1,60,60,18518.51758,0,0,1,Reconnaissance,Service_Scan
522,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1110,2,120,RST,1526344333,617,5.50E-05,5.50E-05,0,,,5.50E-05,5.50E-05,5.50E-05,,,,,1,1,60,60,18181.81836,0,0,1,Reconnaissance,Service_Scan
523,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,8100,2,120,RST,1526344333,618,6.50E-05,6.50E-05,0,,,6.50E-05,6.50E-05,6.50E-05,,,,,1,1,60,60,15384.61523,0,0,1,Reconnaissance,Service_Scan
524,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,6689,2,120,RST,1526344333,619,6.00E-05,6.00E-05,0,,,6.00E-05,6.00E-05,6.00E-05,,,,,1,1,60,60,16666.66797,0,0,1,Reconnaissance,Service_Scan
525,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5850,2,120,RST,1526344333,620,4.20E-05,4.20E-05,0,,,4.20E-05,4.20E-05,4.20E-05,,,,,1,1,60,60,23809.52344,0,0,1,Reconnaissance,Service_Scan
526,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,9040,2,120,RST,1526344333,621,4.30E-05,4.30E-05,0,,,4.30E-05,4.30E-05,4.30E-05,,,,,1,1,60,60,23255.81445,0,0,1,Reconnaissance,Service_Scan
527,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,10002,2,120,RST,1526344333,622,4.30E-05,4.30E-05,0,,,4.30E-05,4.30E-05,4.30E-05,,,,,1,1,60,60,23255.81445,0,0,1,Reconnaissance,Service_Scan
528,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,9593,2,120,RST,1526344333,623,3.90E-05,3.90E-05,0,,,3.90E-05,3.90E-05,3.90E-05,,,,,1,1,60,60,25641.02734,0,0,1,Reconnaissance,Service_Scan
529,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1071,2,120,RST,1526344333,624,5.50E-05,5.50E-05,0,,,5.50E-05,5.50E-05,5.50E-05,,,,,1,1,60,60,18181.81836,0,0,1,Reconnaissance,Service_Scan
530,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,49999,2,120,RST,1526344333,625,5.20E-05,5.20E-05,0,,,5.20E-05,5.20E-05,5.20E-05,,,,,1,1,60,60,19230.76953,0,0,1,Reconnaissance,Service_Scan
531,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2006,2,120,RST,1526344333,626,2.90E-05,2.90E-05,0,,,2.90E-05,2.90E-05,2.90E-05,,,,,1,1,60,60,34482.75781,0,0,1,Reconnaissance,Service_Scan
532,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2007,2,120,RST,1526344333,627,4.60E-05,4.60E-05,0,,,4.60E-05,4.60E-05,4.60E-05,,,,,1,1,60,60,21739.13086,0,0,1,Reconnaissance,Service_Scan
533,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5061,2,120,RST,1526344333,628,2.60E-05,2.60E-05,0,,,2.60E-05,2.60E-05,2.60E-05,,,,,1,1,60,60,38461.53906,0,0,1,Reconnaissance,Service_Scan
534,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,714,2,120,RST,1526344333,629,1.50E-05,1.50E-05,0,,,1.50E-05,1.50E-05,1.50E-05,,,,,1,1,60,60,66666.67188,0,0,1,Reconnaissance,Service_Scan
535,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,9110,2,120,RST,1526344333,630,1.90E-05,1.90E-05,0,,,1.90E-05,1.90E-05,1.90E-05,,,,,1,1,60,60,52631.58203,0,0,1,Reconnaissance,Service_Scan
536,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,306,2,120,RST,1526344333,631,1.70E-05,1.70E-05,0,,,1.70E-05,1.70E-05,1.70E-05,,,,,1,1,60,60,58823.52734,0,0,1,Reconnaissance,Service_Scan
537,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,55555,2,120,RST,1526344333,632,1.60E-05,1.60E-05,0,,,1.60E-05,1.60E-05,1.60E-05,,,,,1,1,60,60,62500,0,0,1,Reconnaissance,Service_Scan
538,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,9917,2,120,RST,1526344333,633,4.50E-05,4.50E-05,0,,,4.50E-05,4.50E-05,4.50E-05,,,,,1,1,60,60,22222.22266,0,0,1,Reconnaissance,Service_Scan
539,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,40193,2,120,RST,1526344333,634,4.20E-05,4.20E-05,0,,,4.20E-05,4.20E-05,4.20E-05,,,,,1,1,60,60,23809.52344,0,0,1,Reconnaissance,Service_Scan
540,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,15000,2,120,RST,1526344333,635,3.60E-05,3.60E-05,0,,,3.60E-05,3.60E-05,3.60E-05,,,,,1,1,60,60,27777.77734,0,0,1,Reconnaissance,Service_Scan
541,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,7999,2,120,RST,1526344333,636,4.60E-05,4.60E-05,0,,,4.60E-05,4.60E-05,4.60E-05,,,,,1,1,60,60,21739.13086,0,0,1,Reconnaissance,Service_Scan
542,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5544,2,120,RST,1526344333,637,5.00E-05,5.00E-05,0,,,5.00E-05,5.00E-05,5.00E-05,,,,,1,1,60,60,20000,0,0,1,Reconnaissance,Service_Scan
543,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,27356,2,120,RST,1526344333,638,5.70E-05,5.70E-05,0,,,5.70E-05,5.70E-05,5.70E-05,,,,,1,1,60,60,17543.85938,0,0,1,Reconnaissance,Service_Scan
544,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2035,2,120,RST,1526344333,639,1.40E-05,1.40E-05,0,,,1.40E-05,1.40E-05,1.40E-05,,,,,1,1,60,60,71428.57031,0,0,1,Reconnaissance,Service_Scan
545,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,32771,2,120,RST,1526344333,640,2.20E-05,2.20E-05,0,,,2.20E-05,2.20E-05,2.20E-05,,,,,1,1,60,60,45454.54688,0,0,1,Reconnaissance,Service_Scan
546,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,4550,2,120,RST,1526344333,641,3.10E-05,3.10E-05,0,,,3.10E-05,3.10E-05,3.10E-05,,,,,1,1,60,60,32258.06445,0,0,1,Reconnaissance,Service_Scan
547,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,40911,2,120,RST,1526344333,642,3.10E-05,3.10E-05,0,,,3.10E-05,3.10E-05,3.10E-05,,,,,1,1,60,60,32258.06445,0,0,1,Reconnaissance,Service_Scan
548,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,544,2,120,RST,1526344333,643,1.90E-05,1.90E-05,0,,,1.90E-05,1.90E-05,1.90E-05,,,,,1,1,60,60,52631.58203,0,0,1,Reconnaissance,Service_Scan
549,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1296,2,120,RST,1526344333,644,2.20E-05,2.20E-05,0,,,2.20E-05,2.20E-05,2.20E-05,,,,,1,1,60,60,45454.54688,0,0,1,Reconnaissance,Service_Scan
550,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1271,2,120,RST,1526344333,645,5.00E-05,5.00E-05,0,,,5.00E-05,5.00E-05,5.00E-05,,,,,1,1,60,60,20000,0,0,1,Reconnaissance,Service_Scan
551,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2869,2,120,RST,1526344333,646,5.00E-05,5.00E-05,0,,,5.00E-05,5.00E-05,5.00E-05,,,,,1,1,60,60,20000,0,0,1,Reconnaissance,Service_Scan
552,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1067,2,120,RST,1526344333,647,4.00E-05,4.00E-05,0,,,4.00E-05,4.00E-05,4.00E-05,,,,,1,1,60,60,25000,0,0,1,Reconnaissance,Service_Scan
553,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,6009,2,120,RST,1526344333,648,4.00E-05,4.00E-05,0,,,4.00E-05,4.00E-05,4.00E-05,,,,,1,1,60,60,25000,0,0,1,Reconnaissance,Service_Scan
554,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,6779,2,120,RST,1526344333,649,4.60E-05,4.60E-05,0,,,4.60E-05,4.60E-05,4.60E-05,,,,,1,1,60,60,21739.13086,0,0,1,Reconnaissance,Service_Scan
555,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2222,2,120,RST,1526344333,650,4.60E-05,4.60E-05,0,,,4.60E-05,4.60E-05,4.60E-05,,,,,1,1,60,60,21739.13086,0,0,1,Reconnaissance,Service_Scan
556,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3527,2,120,RST,1526344333,651,3.60E-05,3.60E-05,0,,,3.60E-05,3.60E-05,3.60E-05,,,,,1,1,60,60,27777.77734,0,0,1,Reconnaissance,Service_Scan
557,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2161,2,120,RST,1526344333,652,4.50E-05,4.50E-05,0,,,4.50E-05,4.50E-05,4.50E-05,,,,,1,1,60,60,22222.22266,0,0,1,Reconnaissance,Service_Scan
